id,piece_name,category,era_or_year,materials_gemstones,price_type,asking_price,currency_note,dealer,listing_url,image_url,sku,notes,source,first_seen,last_seen,times_seen,status
url:oakgem.com/products/david-webb-shelter-island-peridot-diamond-gold-platinum-ring,David Webb Shelter Island Peridot Diamond Gold Platinum Ring,ring,,,asking,51000,USD,Oak Gem,https://oakgem.com/products/david-webb-shelter-island-peridot-diamond-gold-platinum-ring,https://cdn.shopify.com/s/files/1/1064/3732/files/rephotooakrings13144.jpg?v=1684352890,OG-814,"Large 18k gold and platinum cocktail ring, crafted by David Webb , set with an approx. 44.73ct Peridot (measures 27.5mm x 18.5mm x 13.2mm), surrounded with approx. 1.50ctw in H/VS diamonds. Retail $73000. DESIGNER : David Webb MATERIAL: 18k Gold / Platinum GEMSTONES: Diamonds- 1.50ctw, Peridot - 44.",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-collar-platinum-18k-yellow-gold-black-enamel-diamond-collar-9-00cttw-necklace-rr9055,David Webb Collar Platinum & 18K Yellow Gold Black Enamel Diamond Collar 9.00cttw Necklace,necklace,,,asking,50700,USD,The Back Vault,https://thebackvault.com/products/david-webb-collar-platinum-18k-yellow-gold-black-enamel-diamond-collar-9-00cttw-necklace-rr9055,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9055.jpg?v=1763360362,RR9055,"Prepare to be enchanted by the mesmerizing beauty of this David Webb Platinum & 18K Yellow Gold Black Enamel Diamond Collar Necklace. This extraordinary piece exemplifies the unparalleled craftsmanship and artistry for which David Webb is renowned. The necklace is composed of seven plaques, each met",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-enamel-frog-with-ruby-eyes-bracelet-rr8133,David Webb Platinum & 18K Yellow Gold White Enamel Frog With Ruby Eyes Bracelet,bracelet,,,asking,50700,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-enamel-frog-with-ruby-eyes-bracelet-rr8133,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8133_36ba0708-fe20-4bb4-ab1b-6f68bf784046.jpg?v=1756335439,RR8133,"This is a gorgeous David Webb 18k gold, platinum, diamond, and ruby studded bracelet, featuring a stunning white enamel frog with cabochon ruby eyes, platinum and diamond lips, and a body in yellow gold. Stamped Webb, 18k and Plat. Approx. Size or length: 6 in length (size when worn). With David Web",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-diamond-cabochon-oval-cut-emerald-ruby-sapphire-hinged-bracelet-rr8557,"David Webb 18K Yellow Gold Diamond, Cabochon Oval Cut Emerald, Ruby Sapphire Hinged Bracelet",bracelet,,,asking,50700,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-diamond-cabochon-oval-cut-emerald-ruby-sapphire-hinged-bracelet-rr8557,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8557.jpg?v=1756335078,RR8557,"David Webb 18K Yellow Gold Diamond, Cabochon Oval Cut Emerald, Ruby Sapphire Hinged Bracelet Center Diamond Weight: 0.00 Measurements: L: 6.25 inches Metal Type: Platinum & 18K Yellow Gold Metal Weight: 67.7 gr. Stock: RR8557",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-green-emerald-ruby-and-diamond-earrings-rr8139,"David Webb Platinum & 18K Yellow Gold Green Emerald, Ruby And Diamond Earrings",earrings,1970s,,asking,50700,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-green-emerald-ruby-and-diamond-earrings-rr8139,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR8139.jpg?v=1769040052,RR8139,"Designed by David Webb these cluster earrings come to us from 1970s. This is a multicolored gemstone domed pair of earrings, each centering acabochon-cut natural emerald surrounded by a smaller tier of round-cut diamonds, sapphires and rubies. Handmade in 18k yellow gold and platinum. Each earring m",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-1960s-tiger-eye-long-bead-with-a-frog-necklace-rr9915,David Webb 18K Yellow Gold 1960's Tiger Eye Long Bead With A Frog Necklace,necklace,1960,,asking,50300,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-1960s-tiger-eye-long-bead-with-a-frog-necklace-rr9915,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9915_af6e82cf-2eda-4c7d-a2b0-4d7275c2fbfb.jpg?v=1780816999,RR9915,"A striking piece from the 1960s, this David Webb necklace showcases the designer#s signature artistry and bold aesthetic. Crafted in 18K yellow gold, the 27-inch strand features polished round tiger#s eye beads, exuding warmth and natural elegance. At the center, an oval tiger#s eye pendant serves a",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-coral-onyx-turquoise-necklace-rr9814,"David Webb Platinum & 18K Yellow Gold Coral, Onyx, Turquoise Necklace",necklace,,,asking,50300,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-coral-onyx-turquoise-necklace-rr9814,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9814.jpg?v=1756340218,RR9814,"This exceptional necklace by David Webb showcases a magnificent, carved Chinese coral centerpiece bead, measuring approximately 27.00 mm, surrounded by large coral beads, each ranging from 15.00 to 17.00 mm. Adding to the rich color palette, turquoise beads measuring about 15.50 mm each are interspe",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-diamond-and-black-enamel-tiger-bracelet-rr6979,David Webb Platinum & 18K Yellow Gold Diamond And Black Enamel Tiger Bracelet,bracelet,,,asking,50300,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-diamond-and-black-enamel-tiger-bracelet-rr6979,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6979_b4d64264-9053-4535-845e-500ae5410b09.jpg?v=1756338646,RR6979,A stunning bracelet by David Webb from the Kingdom collection! Tiger bracelet that is mostly made in 18k yellow gold with black enameling accross his body as stripes and diamond collar around his neck. His eyes are mounted with green emeralds and his tail is finished in a playful twist. Wrist Size: ,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-spotted-panthere-cuff-bangle-bracelet-rr9005,David Webb Platinum & 18K Yellow Gold White Spotted Panthere Cuff Bangle Bracelet,bracelet,Circa 1980,,asking,50300,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-spotted-panthere-cuff-bangle-bracelet-rr9005,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9005.jpg?v=1756337090,RR9005,"A vintage and rare find from the one and only David Webb! Circa 1980's, this 18k yellow gold David Webb panther bangle bracelet is designed white enamel spots, emerald cabochon eyes, and a head adorned with 8 round brilliant-cut diamonds set in platinum. It weighs 59.4 grams, with an inner diameter ",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-geometric-ancient-world-door-knocker-earrings-rr7336,David Webb Platinum & 18K Yellow Gold Geometric Ancient World Door Knocker Earrings,earrings,,,asking,50300,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-geometric-ancient-world-door-knocker-earrings-rr7336,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7336_dcd86c37-133f-485b-84db-550a766b05df.jpg?v=1756330403,RR7336,"Luxurious David Webb diamond door-knockers that will blow your mind! These are beautiful on, 6cm in length, encrusted with round cut diamonds, these door-knockers are airy and light. Sparkly with high quality round diamonds you would want to wear them for every event. L: 6cm W: 35mm Posts can be app",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-open-link-white-enamel-and-diamond-bracelet-rr6743,David Webb Platinum & 18K Yellow Gold Open Link White Enamel And Diamond Bracelet,bracelet,Circa 1975,,asking,50300,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-open-link-white-enamel-and-diamond-bracelet-rr6743,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR6743.jpg?v=1773879710,RR6743,"Circa 1975, chucky link bracelet by David Webb is so timelessly designed that it looks perfectly current and stylishly modern. Classic yet very fashion forward, the oversized 18K yellow gold links are enameled in a bright white and intersected with curved diamond elements, totaling approximately 3.0",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-collar-platinum-18k-yellow-gold-diamond-feather-collar-rope-necklace-rr8790,David Webb Collar Platinum & 18K Yellow Gold Diamond Feather Collar Rope Necklace,necklace,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-collar-platinum-18k-yellow-gold-diamond-feather-collar-rope-necklace-rr8790,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR8790_dbe2fa0b-f4c1-4af8-b751-79bc5400b722.jpg?v=1772785468,RR8790,"The 18k and platinum David Webb collar necklace stands out due to its unique design of diamond-set feathers within rope surrounds. The graduating size of the feathers adds to its beauty, making it a spectacular piece of jewelry. To make a statement with the David Webb collar necklace, pair it with a",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-8-75cttw-round-diamond-crossover-bracelet-rr8229,David Webb Platinum & 18K Yellow Gold 8.75cttw Round Diamond Crossover Bracelet,bracelet,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-8-75cttw-round-diamond-crossover-bracelet-rr8229,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR8229_beab1a95-30f7-4997-bf75-a5263fabb609.jpg?v=1756340306,RR8229,"This stunning 18k Yellow Gold and Platinum Crossover Diamond Bracelet by David Webb is a luxurious statement piece that exudes elegance and sophistication. The crossover design is embellished with brilliant diamonds, making it an eye-catching accessory that seamlessly combines classic and modern ele",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-diamond-and-gemset-bypass-bracelet-rr9581,David Webb 18K Yellow Gold  Diamond And Gemset Bypass Bracelet,bracelet,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-diamond-and-gemset-bypass-bracelet-rr9581,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9581_b6f6f42f-2650-49e4-a0cc-04650a9d7dc2.jpg?v=1756339416,RR9581,"Indulge in the timeless elegance of this exquisite David Webb bracelet, a true testament to luxury and craftsmanship. This piece is designed with a hinged bypass style, showcasing intricate floral motifs adorned with sparkling round brilliant-cut diamonds, complemented by vibrant pear-shaped sapphir",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-diamond-panthere-6-50cttw-earrings-rr9554,David Webb Platinum Diamond Panthere 6.50cttw Earrings,earrings,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-diamond-panthere-6-50cttw-earrings-rr9554,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9554.jpg?v=1756339229,RR9554,"Unleash your inner panther with the David Webb Platinum 6.50cttw Diamond Panther Animal Earrings, an extraordinary expression of feline grace and luxury. Crafted in platinum, these earrings feature a mesmerizing duo of panthers, each meticulously adorned with round diamonds totaling 6.50 carats. The",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-marquise-coral-and-5-00cttw-diamond-bracelet-rr9473,David Webb Platinum & 18K Yellow Gold Marquise Coral and 5.00cttw Diamond Bracelet,bracelet,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-marquise-coral-and-5-00cttw-diamond-bracelet-rr9473,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9473.jpg?v=1756338988,RR9473,"- Crafted in luxurious 18K yellow gold, the bracelet exudes opulence and timeless elegance. - The bracelet features seven marquise-shaped coral cabochons, showcasing the natural and unique patterns of the coral. - Links connecting the coral cabochons are adorned with round diamonds, totaling an impr",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-carved-green-emerald-and-diamond-drop-earrings-rr9477,David Webb Platinum Carved Green Emerald And Diamond Drop Earrings,earrings,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-carved-green-emerald-and-diamond-drop-earrings-rr9477,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9477.jpg?v=1756338903,RR9477,Green dangles by David Webb. Carved green emeralds and round cut diamonds. Center Diamond Weight: 0.00 Metal Type: Platinum Metal Weight: 22.0 gr. Stock: RR9477,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-1970s-textured-large-open-link-chain-necklace-rr9313,David Webb 18K Yellow Gold 1970's Textured Large Open Link Chain Necklace,necklace,1970,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-1970s-textured-large-open-link-chain-necklace-rr9313,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9313.jpg?v=1756338318,RR9313,Textured link necklace by David Webb. 25 inches long. Weight: 197gr. Center Diamond Weight: 0.00 Measurements: L: 25 inches long Metal Type: 18K Yellow Gold Metal Weight: 197.1 gr. Signed: WEBB Condition: Excellent. Stock: RR9313,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-textured-twisted-link-necklace-rr9125,David Webb 18K Yellow Gold Textured Twisted Link Necklace,necklace,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-textured-twisted-link-necklace-rr9125,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9125_af154fe7-8381-418c-a601-ac203ddc9bff.jpg?v=1756337600,RR9125,David Webb 18K Yellow Gold Textured Twisted Link Necklace. 25 inches long. Textured gold. Twisted openwork graduated links. Removable bail for your David Webb pendants. Center Diamond Weight: 0.00 Measurements: L: 25 inches Metal Type: 18K Yellow Gold Metal Weight: 206.2 gr. Signed: WEBB Condition: ,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-double-snake-textured-cuff-bracelet-rr8487,David Webb Platinum & 18K Yellow Gold Double Snake Textured Cuff Bracelet,bracelet,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-double-snake-textured-cuff-bracelet-rr8487,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR8487.jpg?v=1779338890,RR8487,"David Webb 18K Yellow Gold Twin Serpent Cuff Bracelet. From Kingdom Collection Twin Serpent Cuff Bracelet by David Webb, crafted in 18k yellow gold and set with cabochon rubies for eyes. Width from 40mm to 23mm. Wrist size 6.5 inches. Center Diamond Weight: 0.00 Measurements: 6.5 inches Metal Type: ",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-diamond-tiger-and-black-enamel-brooch-rr8241,David Webb Platinum & 18K Yellow Gold Diamond Tiger And Black Enamel Brooch,brooch,,,asking,50000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-diamond-tiger-and-black-enamel-brooch-rr8241,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8241.jpg?v=1756334107,RR8241,"Absolutely gorgeous you will love this tiger brooch by David Webb. From David Webb ""Kingdom Collection"" tiger brooch, crafted in 18k yellow gold. It is encrusted with round cut diamonds all over it's body alternating with black enamel stripes. The eyes are decorated with two pear cut green emeralds.",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
